i,k,density,pressure,temperature,velocity_x,velocity_y,velocity_z,magnetic_x,magnetic_y,magnetic_z
0,0,1,1,1,nan,-nan(ind),-nan(ind),0.575,0.575,0
0,1,1,1.03333,1.03333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
0,2,1,1.06667,1.06667,nan,-nan(ind),nan,0.575,0.575,0
0,3,1,1.1,1.1,nan,-nan(ind),-nan(ind),0.575,0.575,0
0,4,1,1.13333,1.13333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
0,5,1,1.16667,1.16667,-nan(ind),-nan(ind),nan,0.575,0.575,0
0,6,1,1.2,1.2,nan,-nan(ind),-nan(ind),0.575,0.575,0
0,7,1,1.23333,1.23333,-nan(ind),-nan(ind),nan,0.575,0.575,0
0,8,1,1.26667,1.26667,nan,-nan(ind),nan,0.575,0.575,0
0,9,1,1.3,1.3,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
0,10,1,1.33333,1.33333,nan,-nan(ind),nan,0.575,0.575,0
0,11,1,1.36667,1.36667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
0,12,1,1.4,1.4,-nan(ind),-nan(ind),nan,0.575,0.575,0
0,13,1,1.43333,1.43333,nan,-nan(ind),nan,0.575,0.575,0
0,14,1,1.46667,1.46667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
0,15,1,1.5,1.5,-nan(ind),-nan(ind),nan,0.575,0.575,0
0,16,1,1.53333,1.53333,nan,-nan(ind),nan,0.575,0.575,0
0,17,1,1.56667,1.56667,nan,-nan(ind),-nan(ind),0.575,0.575,0
0,18,1,1.6,1.6,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
0,19,1,1.63333,1.63333,nan,-nan(ind),nan,0.575,0.575,0
0,20,1,1.66667,1.66667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
0,21,1,1.7,1.7,nan,-nan(ind),nan,0.575,0.575,0
0,22,1,1.73333,1.73333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
0,23,1,1.76667,1.76667,nan,-nan(ind),nan,0.575,0.575,0
0,24,1,1.8,1.8,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
0,25,1,1.83333,1.83333,nan,-nan(ind),nan,0.575,0.575,0
0,26,1,1.86667,1.86667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
0,27,1,1.9,1.9,nan,-nan(ind),nan,0.575,0.575,0
0,28,1,1.93333,1.93333,nan,-nan(ind),-nan(ind),0.575,0.575,0
0,29,1,1.96667,1.96667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
1,0,1.01667,1.01667,1,-nan(ind),-nan(ind),nan,0.575,0.575,0
1,1,1.01667,1.05056,1.03333,nan,nan,-nan(ind),0.575,0.575,0
1,2,1.01667,1.08444,1.06667,-nan(ind),nan,-nan(ind),0.575,0.575,0
1,3,1.01667,1.11833,1.1,-nan(ind),-nan(ind),nan,0.575,0.575,0
1,4,1.01667,1.15222,1.13333,nan,-nan(ind),nan,0.575,0.575,0
1,5,1.01667,1.18611,1.16667,nan,nan,-nan(ind),0.575,0.575,0
1,6,1.01667,1.22,1.2,-nan(ind),-nan(ind),nan,0.575,0.575,0
1,7,1.01667,1.25389,1.23333,nan,nan,-nan(ind),0.575,0.575,0
1,8,1.01667,1.28778,1.26667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
1,9,1.01667,1.32167,1.3,nan,nan,nan,0.575,0.575,0
1,10,1.01667,1.35556,1.33333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
1,11,1.01667,1.38944,1.36667,nan,-nan(ind),nan,0.575,0.575,0
1,12,1.01667,1.42333,1.4,nan,nan,-nan(ind),0.575,0.575,0
1,13,1.01667,1.45722,1.43333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
1,14,1.01667,1.49111,1.46667,nan,-nan(ind),nan,0.575,0.575,0
1,15,1.01667,1.525,1.5,nan,nan,-nan(ind),0.575,0.575,0
1,16,1.01667,1.55889,1.53333,-nan(ind),nan,-nan(ind),0.575,0.575,0
1,17,1.01667,1.59278,1.56667,-nan(ind),-nan(ind),nan,0.575,0.575,0
1,18,1.01667,1.62667,1.6,nan,nan,nan,0.575,0.575,0
1,19,1.01667,1.66056,1.63333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
1,20,1.01667,1.69444,1.66667,nan,nan,nan,0.575,0.575,0
1,21,1.01667,1.72833,1.7,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
1,22,1.01667,1.76222,1.73333,nan,nan,nan,0.575,0.575,0
1,23,1.01667,1.79611,1.76667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
1,24,1.01667,1.83,1.8,nan,nan,nan,0.575,0.575,0
1,25,1.01667,1.86389,1.83333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
1,26,1.01667,1.89778,1.86667,nan,nan,nan,0.575,0.575,0
1,27,1.01667,1.93167,1.9,-nan(ind),nan,-nan(ind),0.575,0.575,0
1,28,1.01667,1.96556,1.93333,-nan(ind),-nan(ind),nan,0.575,0.575,0
1,29,1.01667,1.99944,1.96667,nan,nan,-nan(ind),0.575,0.575,0
2,0,1.03333,1.03333,1,nan,nan,-nan(ind),0.575,0.575,0
2,1,1.03333,1.06778,1.03333,-nan(ind),-nan(ind),nan,0.575,0.575,0
2,2,1.03333,1.10222,1.06667,nan,-nan(ind),nan,0.575,0.575,0
2,3,1.03333,1.13667,1.1,nan,nan,-nan(ind),0.575,0.575,0
2,4,1.03333,1.17111,1.13333,-nan(ind),nan,-nan(ind),0.575,0.575,0
2,5,1.03333,1.20556,1.16667,-nan(ind),-nan(ind),nan,0.575,0.575,0
2,6,1.03333,1.24,1.2,nan,nan,-nan(ind),0.575,0.575,0
2,7,1.03333,1.27444,1.23333,-nan(ind),-nan(ind),nan,0.575,0.575,0
2,8,1.03333,1.30889,1.26667,nan,nan,nan,0.575,0.575,0
2,9,1.03333,1.34333,1.3,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
2,10,1.03333,1.37778,1.33333,nan,nan,nan,0.575,0.575,0
2,11,1.03333,1.41222,1.36667,-nan(ind),nan,-nan(ind),0.575,0.575,0
2,12,1.03333,1.44667,1.4,-nan(ind),-nan(ind),nan,0.575,0.575,0
2,13,1.03333,1.48111,1.43333,nan,nan,nan,0.575,0.575,0
2,14,1.03333,1.51556,1.46667,-nan(ind),nan,-nan(ind),0.575,0.575,0
2,15,1.03333,1.55,1.5,-nan(ind),-nan(ind),nan,0.575,0.575,0
2,16,1.03333,1.58444,1.53333,nan,-nan(ind),nan,0.575,0.575,0
2,17,1.03333,1.61889,1.56667,nan,nan,-nan(ind),0.575,0.575,0
2,18,1.03333,1.65333,1.6,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
2,19,1.03333,1.68778,1.63333,nan,nan,nan,0.575,0.575,0
2,20,1.03333,1.72222,1.66667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
2,21,1.03333,1.75667,1.7,nan,nan,nan,0.575,0.575,0
2,22,1.03333,1.79111,1.73333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
2,23,1.03333,1.82556,1.76667,nan,nan,nan,0.575,0.575,0
2,24,1.03333,1.86,1.8,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
2,25,1.03333,1.89444,1.83333,nan,nan,nan,0.575,0.575,0
2,26,1.03333,1.92889,1.86667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
2,27,1.03333,1.96333,1.9,nan,-nan(ind),nan,0.575,0.575,0
2,28,1.03333,1.99778,1.93333,nan,nan,-nan(ind),0.575,0.575,0
2,29,1.03333,2.03222,1.96667,-nan(ind),-nan(ind),nan,0.575,0.575,0
3,0,1.05,1.05,1,-nan(ind),-nan(ind),nan,0.575,0.575,0
3,1,1.05,1.085,1.03333,nan,nan,nan,0.575,0.575,0
3,2,1.05,1.12,1.06667,-nan(ind),nan,-nan(ind),0.575,0.575,0
3,3,1.05,1.155,1.1,-nan(ind),-nan(ind),nan,0.575,0.575,0
3,4,1.05,1.19,1.13333,nan,-nan(ind),nan,0.575,0.575,0
3,5,1.05,1.225,1.16667,nan,nan,-nan(ind),0.575,0.575,0
3,6,1.05,1.26,1.2,-nan(ind),-nan(ind),nan,0.575,0.575,0
3,7,1.05,1.295,1.23333,nan,nan,-nan(ind),0.575,0.575,0
3,8,1.05,1.33,1.26667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
3,9,1.05,1.365,1.3,nan,nan,nan,0.575,0.575,0
3,10,1.05,1.4,1.33333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
3,11,1.05,1.435,1.36667,nan,-nan(ind),nan,0.575,0.575,0
3,12,1.05,1.47,1.4,nan,nan,-nan(ind),0.575,0.575,0
3,13,1.05,1.505,1.43333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
3,14,1.05,1.54,1.46667,nan,-nan(ind),nan,0.575,0.575,0
3,15,1.05,1.575,1.5,nan,nan,-nan(ind),0.575,0.575,0
3,16,1.05,1.61,1.53333,-nan(ind),nan,-nan(ind),0.575,0.575,0
3,17,1.05,1.645,1.56667,-nan(ind),-nan(ind),nan,0.575,0.575,0
3,18,1.05,1.68,1.6,nan,nan,nan,0.575,0.575,0
3,19,1.05,1.715,1.63333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
3,20,1.05,1.75,1.66667,nan,nan,nan,0.575,0.575,0
3,21,1.05,1.785,1.7,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
3,22,1.05,1.82,1.73333,nan,nan,nan,0.575,0.575,0
3,23,1.05,1.855,1.76667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
3,24,1.05,1.89,1.8,nan,nan,nan,0.575,0.575,0
3,25,1.05,1.925,1.83333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
3,26,1.05,1.96,1.86667,nan,nan,nan,0.575,0.575,0
3,27,1.05,1.995,1.9,-nan(ind),nan,-nan(ind),0.575,0.575,0
3,28,1.05,2.03,1.93333,-nan(ind),-nan(ind),nan,0.575,0.575,0
3,29,1.05,2.065,1.96667,nan,nan,nan,0.575,0.575,0
4,0,1.06667,1.06667,1,nan,nan,-nan(ind),0.575,0.575,0
4,1,1.06667,1.10222,1.03333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
4,2,1.06667,1.13778,1.06667,nan,-nan(ind),nan,0.575,0.575,0
4,3,1.06667,1.17333,1.1,nan,nan,-nan(ind),0.575,0.575,0
4,4,1.06667,1.20889,1.13333,-nan(ind),nan,-nan(ind),0.575,0.575,0
4,5,1.06667,1.24444,1.16667,-nan(ind),-nan(ind),nan,0.575,0.575,0
4,6,1.06667,1.28,1.2,nan,nan,-nan(ind),0.575,0.575,0
4,7,1.06667,1.31556,1.23333,-nan(ind),-nan(ind),nan,0.575,0.575,0
4,8,1.06667,1.35111,1.26667,nan,nan,nan,0.575,0.575,0
4,9,1.06667,1.38667,1.3,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
4,10,1.06667,1.42222,1.33333,nan,nan,nan,0.575,0.575,0
4,11,1.06667,1.45778,1.36667,-nan(ind),nan,-nan(ind),0.575,0.575,0
4,12,1.06667,1.49333,1.4,-nan(ind),-nan(ind),nan,0.575,0.575,0
4,13,1.06667,1.52889,1.43333,nan,nan,nan,0.575,0.575,0
4,14,1.06667,1.56444,1.46667,-nan(ind),nan,-nan(ind),0.575,0.575,0
4,15,1.06667,1.6,1.5,-nan(ind),-nan(ind),nan,0.575,0.575,0
4,16,1.06667,1.63556,1.53333,nan,-nan(ind),nan,0.575,0.575,0
4,17,1.06667,1.67111,1.56667,nan,nan,-nan(ind),0.575,0.575,0
4,18,1.06667,1.70667,1.6,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
4,19,1.06667,1.74222,1.63333,nan,nan,nan,0.575,0.575,0
4,20,1.06667,1.77778,1.66667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
4,21,1.06667,1.81333,1.7,nan,nan,nan,0.575,0.575,0
4,22,1.06667,1.84889,1.73333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
4,23,1.06667,1.88444,1.76667,nan,nan,nan,0.575,0.575,0
4,24,1.06667,1.92,1.8,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
4,25,1.06667,1.95556,1.83333,nan,nan,nan,0.575,0.575,0
4,26,1.06667,1.99111,1.86667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
4,27,1.06667,2.02667,1.9,nan,-nan(ind),nan,0.575,0.575,0
4,28,1.06667,2.06222,1.93333,nan,nan,-nan(ind),0.575,0.575,0
4,29,1.06667,2.09778,1.96667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
5,0,1.08333,1.08333,1,-nan(ind),-nan(ind),nan,0.575,0.575,0
5,1,1.08333,1.11944,1.03333,nan,nan,nan,0.575,0.575,0
5,2,1.08333,1.15556,1.06667,-nan(ind),nan,-nan(ind),0.575,0.575,0
5,3,1.08333,1.19167,1.1,-nan(ind),-nan(ind),nan,0.575,0.575,0
5,4,1.08333,1.22778,1.13333,nan,-nan(ind),nan,0.575,0.575,0
5,5,1.08333,1.26389,1.16667,nan,nan,-nan(ind),0.575,0.575,0
5,6,1.08333,1.3,1.2,-nan(ind),-nan(ind),nan,0.575,0.575,0
5,7,1.08333,1.33611,1.23333,nan,nan,-nan(ind),0.575,0.575,0
5,8,1.08333,1.37222,1.26667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
5,9,1.08333,1.40833,1.3,nan,nan,nan,0.575,0.575,0
5,10,1.08333,1.44444,1.33333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
5,11,1.08333,1.48056,1.36667,nan,-nan(ind),nan,0.575,0.575,0
5,12,1.08333,1.51667,1.4,nan,nan,-nan(ind),0.575,0.575,0
5,13,1.08333,1.55278,1.43333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
5,14,1.08333,1.58889,1.46667,nan,-nan(ind),nan,0.575,0.575,0
5,15,1.08333,1.625,1.5,nan,nan,-nan(ind),0.575,0.575,0
5,16,1.08333,1.66111,1.53333,-nan(ind),nan,-nan(ind),0.575,0.575,0
5,17,1.08333,1.69722,1.56667,-nan(ind),-nan(ind),nan,0.575,0.575,0
5,18,1.08333,1.73333,1.6,nan,nan,nan,0.575,0.575,0
5,19,1.08333,1.76944,1.63333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
5,20,1.08333,1.80556,1.66667,nan,nan,nan,0.575,0.575,0
5,21,1.08333,1.84167,1.7,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
5,22,1.08333,1.87778,1.73333,nan,nan,nan,0.575,0.575,0
5,23,1.08333,1.91389,1.76667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
5,24,1.08333,1.95,1.8,nan,nan,nan,0.575,0.575,0
5,25,1.08333,1.98611,1.83333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
5,26,1.08333,2.02222,1.86667,nan,nan,nan,0.575,0.575,0
5,27,1.08333,2.05833,1.9,-nan(ind),nan,-nan(ind),0.575,0.575,0
5,28,1.08333,2.09444,1.93333,-nan(ind),-nan(ind),nan,0.575,0.575,0
5,29,1.08333,2.13056,1.96667,nan,nan,nan,0.575,0.575,0
6,0,1.1,1.1,1,nan,nan,-nan(ind),0.575,0.575,0
6,1,1.1,1.13667,1.03333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
6,2,1.1,1.17333,1.06667,nan,-nan(ind),nan,0.575,0.575,0
6,3,1.1,1.21,1.1,nan,nan,-nan(ind),0.575,0.575,0
6,4,1.1,1.24667,1.13333,-nan(ind),nan,-nan(ind),0.575,0.575,0
6,5,1.1,1.28333,1.16667,-nan(ind),-nan(ind),nan,0.575,0.575,0
6,6,1.1,1.32,1.2,nan,nan,-nan(ind),0.575,0.575,0
6,7,1.1,1.35667,1.23333,-nan(ind),-nan(ind),nan,0.575,0.575,0
6,8,1.1,1.39333,1.26667,nan,nan,nan,0.575,0.575,0
6,9,1.1,1.43,1.3,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
6,10,1.1,1.46667,1.33333,nan,nan,nan,0.575,0.575,0
6,11,1.1,1.50333,1.36667,-nan(ind),nan,-nan(ind),0.575,0.575,0
6,12,1.1,1.54,1.4,-nan(ind),-nan(ind),nan,0.575,0.575,0
6,13,1.1,1.57667,1.43333,nan,nan,nan,0.575,0.575,0
6,14,1.1,1.61333,1.46667,-nan(ind),nan,-nan(ind),0.575,0.575,0
6,15,1.1,1.65,1.5,-nan(ind),-nan(ind),nan,0.575,0.575,0
6,16,1.1,1.68667,1.53333,nan,-nan(ind),nan,0.575,0.575,0
6,17,1.1,1.72333,1.56667,nan,nan,-nan(ind),0.575,0.575,0
6,18,1.1,1.76,1.6,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
6,19,1.1,1.79667,1.63333,nan,nan,nan,0.575,0.575,0
6,20,1.1,1.83333,1.66667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
6,21,1.1,1.87,1.7,nan,nan,nan,0.575,0.575,0
6,22,1.1,1.90667,1.73333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
6,23,1.1,1.94333,1.76667,nan,nan,nan,0.575,0.575,0
6,24,1.1,1.98,1.8,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
6,25,1.1,2.01667,1.83333,nan,nan,nan,0.575,0.575,0
6,26,1.1,2.05333,1.86667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
6,27,1.1,2.09,1.9,nan,-nan(ind),nan,0.575,0.575,0
6,28,1.1,2.12667,1.93333,nan,nan,-nan(ind),0.575,0.575,0
6,29,1.1,2.16333,1.96667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
7,0,1.11667,1.11667,1,-nan(ind),-nan(ind),nan,0.575,0.575,0
7,1,1.11667,1.15389,1.03333,nan,nan,nan,0.575,0.575,0
7,2,1.11667,1.19111,1.06667,-nan(ind),nan,-nan(ind),0.575,0.575,0
7,3,1.11667,1.22833,1.1,-nan(ind),-nan(ind),nan,0.575,0.575,0
7,4,1.11667,1.26556,1.13333,nan,-nan(ind),nan,0.575,0.575,0
7,5,1.11667,1.30278,1.16667,nan,nan,-nan(ind),0.575,0.575,0
7,6,1.11667,1.34,1.2,-nan(ind),-nan(ind),nan,0.575,0.575,0
7,7,1.11667,1.37722,1.23333,nan,nan,-nan(ind),0.575,0.575,0
7,8,1.11667,1.41444,1.26667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
7,9,1.11667,1.45167,1.3,nan,nan,nan,0.575,0.575,0
7,10,1.11667,1.48889,1.33333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
7,11,1.11667,1.52611,1.36667,nan,-nan(ind),nan,0.575,0.575,0
7,12,1.11667,1.56333,1.4,nan,nan,-nan(ind),0.575,0.575,0
7,13,1.11667,1.60056,1.43333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
7,14,1.11667,1.63778,1.46667,nan,-nan(ind),nan,0.575,0.575,0
7,15,1.11667,1.675,1.5,nan,nan,-nan(ind),0.575,0.575,0
7,16,1.11667,1.71222,1.53333,-nan(ind),nan,-nan(ind),0.575,0.575,0
7,17,1.11667,1.74944,1.56667,-nan(ind),-nan(ind),nan,0.575,0.575,0
7,18,1.11667,1.78667,1.6,nan,nan,nan,0.575,0.575,0
7,19,1.11667,1.82389,1.63333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
7,20,1.11667,1.86111,1.66667,nan,nan,nan,0.575,0.575,0
7,21,1.11667,1.89833,1.7,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
7,22,1.11667,1.93556,1.73333,nan,nan,nan,0.575,0.575,0
7,23,1.11667,1.97278,1.76667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
7,24,1.11667,2.01,1.8,nan,nan,nan,0.575,0.575,0
7,25,1.11667,2.04722,1.83333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
7,26,1.11667,2.08444,1.86667,nan,nan,nan,0.575,0.575,0
7,27,1.11667,2.12167,1.9,-nan(ind),nan,-nan(ind),0.575,0.575,0
7,28,1.11667,2.15889,1.93333,-nan(ind),-nan(ind),nan,0.575,0.575,0
7,29,1.11667,2.19611,1.96667,nan,nan,nan,0.575,0.575,0
8,0,1.13333,1.13333,1,nan,nan,-nan(ind),0.575,0.575,0
8,1,1.13333,1.17111,1.03333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
8,2,1.13333,1.20889,1.06667,nan,-nan(ind),nan,0.575,0.575,0
8,3,1.13333,1.24667,1.1,nan,nan,-nan(ind),0.575,0.575,0
8,4,1.13333,1.28444,1.13333,-nan(ind),nan,-nan(ind),0.575,0.575,0
8,5,1.13333,1.32222,1.16667,-nan(ind),-nan(ind),nan,0.575,0.575,0
8,6,1.13333,1.36,1.2,nan,nan,-nan(ind),0.575,0.575,0
8,7,1.13333,1.39778,1.23333,-nan(ind),-nan(ind),nan,0.575,0.575,0
8,8,1.13333,1.43556,1.26667,nan,nan,nan,0.575,0.575,0
8,9,1.13333,1.47333,1.3,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
8,10,1.13333,1.51111,1.33333,nan,nan,nan,0.575,0.575,0
8,11,1.13333,1.54889,1.36667,-nan(ind),nan,-nan(ind),0.575,0.575,0
8,12,1.13333,1.58667,1.4,-nan(ind),-nan(ind),nan,0.575,0.575,0
8,13,1.13333,1.62444,1.43333,nan,nan,nan,0.575,0.575,0
8,14,1.13333,1.66222,1.46667,-nan(ind),nan,-nan(ind),0.575,0.575,0
8,15,1.13333,1.7,1.5,-nan(ind),-nan(ind),nan,0.575,0.575,0
8,16,1.13333,1.73778,1.53333,nan,-nan(ind),nan,0.575,0.575,0
8,17,1.13333,1.77556,1.56667,nan,nan,-nan(ind),0.575,0.575,0
8,18,1.13333,1.81333,1.6,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
8,19,1.13333,1.85111,1.63333,nan,nan,nan,0.575,0.575,0
8,20,1.13333,1.88889,1.66667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
8,21,1.13333,1.92667,1.7,nan,nan,nan,0.575,0.575,0
8,22,1.13333,1.96444,1.73333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
8,23,1.13333,2.00222,1.76667,nan,nan,nan,0.575,0.575,0
8,24,1.13333,2.04,1.8,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
8,25,1.13333,2.07778,1.83333,nan,nan,nan,0.575,0.575,0
8,26,1.13333,2.11556,1.86667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
8,27,1.13333,2.15333,1.9,nan,-nan(ind),nan,0.575,0.575,0
8,28,1.13333,2.19111,1.93333,nan,nan,-nan(ind),0.575,0.575,0
8,29,1.13333,2.22889,1.96667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
9,0,1.15,1.15,1,-nan(ind),-nan(ind),nan,0.575,0.575,0
9,1,1.15,1.18833,1.03333,nan,nan,nan,0.575,0.575,0
9,2,1.15,1.22667,1.06667,-nan(ind),nan,-nan(ind),0.575,0.575,0
9,3,1.15,1.265,1.1,-nan(ind),-nan(ind),nan,0.575,0.575,0
9,4,1.15,1.30333,1.13333,nan,-nan(ind),nan,0.575,0.575,0
9,5,1.15,1.34167,1.16667,nan,nan,-nan(ind),0.575,0.575,0
9,6,1.15,1.38,1.2,-nan(ind),-nan(ind),nan,0.575,0.575,0
9,7,1.15,1.41833,1.23333,nan,nan,-nan(ind),0.575,0.575,0
9,8,1.15,1.45667,1.26667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
9,9,1.15,1.495,1.3,nan,nan,nan,0.575,0.575,0
9,10,1.15,1.53333,1.33333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
9,11,1.15,1.57167,1.36667,nan,-nan(ind),nan,0.575,0.575,0
9,12,1.15,1.61,1.4,nan,nan,-nan(ind),0.575,0.575,0
9,13,1.15,1.64833,1.43333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
9,14,1.15,1.68667,1.46667,nan,-nan(ind),nan,0.575,0.575,0
9,15,1.15,1.725,1.5,nan,nan,-nan(ind),0.575,0.575,0
9,16,1.15,1.76333,1.53333,-nan(ind),nan,-nan(ind),0.575,0.575,0
9,17,1.15,1.80167,1.56667,-nan(ind),-nan(ind),nan,0.575,0.575,0
9,18,1.15,1.84,1.6,nan,nan,nan,0.575,0.575,0
9,19,1.15,1.87833,1.63333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
9,20,1.15,1.91667,1.66667,nan,nan,nan,0.575,0.575,0
9,21,1.15,1.955,1.7,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
9,22,1.15,1.99333,1.73333,nan,nan,nan,0.575,0.575,0
9,23,1.15,2.03167,1.76667,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
9,24,1.15,2.07,1.8,nan,nan,nan,0.575,0.575,0
9,25,1.15,2.10833,1.83333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
9,26,1.15,2.14667,1.86667,nan,nan,nan,0.575,0.575,0
9,27,1.15,2.185,1.9,-nan(ind),nan,-nan(ind),0.575,0.575,0
9,28,1.15,2.22333,1.93333,-nan(ind),-nan(ind),nan,0.575,0.575,0
9,29,1.15,2.26167,1.96667,nan,nan,nan,0.575,0.575,0
10,0,1.16667,1.16667,1,nan,nan,-nan(ind),0.575,0.575,0
10,1,1.16667,1.20556,1.03333,-nan(ind),-nan(ind),-nan(ind),0.575,0.575,0
10,2,1.16667,1.24444,1.06667,nan,-nan(ind),nan,0.575,0.575,0
